id;sentence;sentenceForeign;words;sound;visible;created
418;{"sentences": [{"sentence":"I když už ten seriál _ ten _ v televizi nevysílají, pořád se hlášky z něj používají.","translation":"","solution":["nějaký","pátek"],"distractors": ["každý","žádný","čtvrtek","pondělek"] }]};;;;1;2020-08-31 12:58:18
419;{"sentences": [{"sentence":"Olda se choval, jako by mu _ _ , běhal po louce a hlasitě se smál.","translation":"","solution":["přeskočilo","kolečko"],"distractors": ["vypadlo","naskočilo","slovo","kouzlo"] }]};;;;1;2020-08-31 12:58:18
420;{"sentences": [{"sentence":"Jindřich měl Elišku tak rád, že by jí snesl i _ z _ .","translation":"","solution":["modré","nebe"],"distractors": ["mraky","slunce","vesmíru","oblohy"] }]};;;;1;2020-08-31 12:58:19
421;{"sentences": [{"sentence":"Michal Petru pozval do kina, ale _ mu _ , na večer už měla jiné plány.","translation":"","solution":["dala","košem"],"distractors": ["odpověděla","motykou","lopatou"] }]};;;;1;2020-08-31 12:58:19
422;{"sentences": [{"sentence":"Přišel za námi s tím, že bychom mohli vyzkoušet bungee jumping, ale _ jsme ho s tím do _ .","translation":"","solution":["poslali","háje"],"distractors": ["odeslali","odhodili","příkopu","vody"] }]};;;;1;2020-08-31 12:58:19
423;{"sentences": [{"sentence":"Lukáš se rozhodl _ do _ . S partnerkou Lucií do toho praští 12. září.","translation":"","solution":["vlézt","chomoutu"],"distractors": ["vklouznout","obojku","okovů"] }]};;;;1;2020-08-31 12:58:19
424;{"sentences": [{"sentence":"V bance dali Jardovi _ na _ : buď zaplatí splátku, nebo na něj pošlou exekutory.","translation":"","solution":["nůž","krk"],"distractors": ["šátek","sekyru","hrdlo","zátylek"] }]};;;;1;2020-08-31 12:58:19
425;{"sentences": [{"sentence":"Lenka _ Jirkovi _ a začala chodit s Liborem.","translation":"","solution":["dala","kopačky"],"distractors": ["půjčila","věnovala","tenisky","cvičky"] }]};;;;1;2020-08-31 12:58:20
426;{"sentences": [{"sentence":"O její dobře míněné rady nestáli, a tak se rozhodla, že nebude házet _ _ , a odkráčela.","translation":"","solution":["perly","sviním"],"distractors": ["zlato","růže","kozám","psům"] }]};;;;1;2020-08-31 12:58:20
427;{"sentences": [{"sentence":"Oskar si _ _ , že jako jediný dokáže při baseballu odpálit každý míček.","translation":"","solution":["honil","triko"],"distractors": ["špinil","čistil","ruce","kalhoty"] }]};;;;1;2020-08-31 12:58:20
428;{"sentences": [{"sentence":"Pan poslanec _ na dvou _ : kromě práce v parlamentu byl i hejtmanem.","translation":"","solution":["seděl","židlích"],"distractors": ["spal","dřepěl","sedlech","křeslech"] }]};;;;1;2020-08-31 12:58:20
429;{"sentences": [{"sentence":"Britský premiér David Cameron _ _ britsko-ruských vztahů, když navštívil Kreml.","translation":"","solution":["prolomil","ledy"],"distractors": ["rozbil","roztál","křehkost","zeď"] }]};;;;1;2020-08-31 12:58:20
430;{"sentences": [{"sentence":"Vymahači dluhů tvrdili, že s dlužníky _ v _ , někteří z nich však skončili v nemocnici.","translation":"","solution":["jednali","rukavičkách"],"distractors": ["zápasili","soupeřili","rukavicích","ringu"] }]};;;;1;2020-08-31 12:58:21
431;{"sentences": [{"sentence":"Znepřátelené skupiny kluků zakopali _ _ a spřátelili se.","translation":"","solution":["válečnou","sekeru"],"distractors": ["zkrvavenou","starou","kořist","mstu"] }]};;;;1;2020-08-31 12:58:21
432;{"sentences": [{"sentence":"Dobře se nám spolu pracovalo, prostě jsme si spolu hned _ do _ .","translation":"","solution":["padli","noty"],"distractors": ["zpívali","hráli","rytmu","dvojhlasu"] }]};;;;1;2020-08-31 12:58:21
433;{"sentences": [{"sentence":"Tato kniha rozhodně není můj _ _ , nicméně byla docela čtivá.","translation":"","solution":["šálek","kávy"],"distractors": ["hrnek","pohár","vína","odvaru"] }]};;;;1;2020-08-31 12:58:21
434;{"sentences": [{"sentence":"Teď spolu musíme _ _ : je těžká doba a na malicherné spory není čas.","translation":"","solution":["držet","basu"],"distractors": ["hrát","táhnout","provaz","lano"] }]};;;;1;2020-08-31 12:58:21
435;{"sentences": [{"sentence":"Obchodní konkurenti na sebe _ _ , aby jeden druhého v očích veřejnosti poškodili.","translation":"","solution":["házeli","špínu"],"distractors": ["snášeli","kydali","hnůj","pomyje"] }]};;;;1;2020-08-31 12:58:22
436;{"sentences": [{"sentence":"O víkendu má pršet, ale nebudeme _ kalhoty, když je _ ještě daleko: výlet zatím rušit nebudeme.","translation":"","solution":["stahovat","brod"],"distractors": ["vyhrnovat","sundávat","řeka","jez"] }]};;;;1;2020-08-31 12:58:22
437;{"sentences": [{"sentence":"Svými poznámkami _ František do _ hnízda, vedoucí zrudl a jen stěží se ovládal.","translation":"","solution":["píchl","vosího"],"distractors": ["kopl","šťouchl","včelího","sršního"] }]};;;;1;2020-08-31 12:58:22
438;{"sentences": [{"sentence":"Igor často bezostyšně lže, zapřel by i _ mezi _ .","translation":"","solution":["nos","očima"],"distractors": ["sestru","matku","bratry","ženami"] }]};;;;1;2020-08-31 12:58:22
439;{"sentences": [{"sentence":"Pan Doležal _ hrobníkovi z _ , na palubu zříceného letadla se díky shodě náhod nedostal.","translation":"","solution":["utekl","lopaty"],"distractors": ["spadl","zmizel","rakve","hrobu"] }]};;;;1;2020-08-31 12:58:22
440;{"sentences": [{"sentence":"Kryštůfek si ještě _ na _ , zatím se nenaučil správně vyslovovat S ani C.","translation":"","solution":["šlapal","jazyk"],"distractors": ["koukal","slintal","zuby","pusu"] }]};;;;1;2020-08-31 12:58:23
441;{"sentences": [{"sentence":"Linda na pláži _ _ , ale odcházela rudá jako rak.","translation":"","solution":["chytala","bronz"],"distractors": ["lákala","vyhrála","ryby","zlato"] }]};;;;1;2020-08-31 12:58:23
442;{"sentences": [{"sentence":"Emilovi plavajícímu uprostřed jezera došly síly, a začal _ _ a volat o pomoc.","translation":"","solution":["polykat","andělíčky"],"distractors": ["volat","zvracet","rybičky","vodníky"] }]};;;;1;2020-08-31 12:58:23
443;{"sentences": [{"sentence":"Přestaň si tady _ _ a pojď něco dělat!","translation":"","solution":["válet","šunky"],"distractors": ["sušit","jíst","ovary","stehýnka"] }]};;;;1;2020-08-31 12:58:23
444;{"sentences": [{"sentence":"Přijdu, i kdyby venku _ _ .","translation":"","solution":["padaly","trakaře"],"distractors": ["pršely","létaly","pluhy","kočky"] }]};;;;1;2020-08-31 12:58:24
445;{"sentences": [{"sentence":"Sbalil si svých _ _ a odstěhoval se.","translation":"","solution":["pět","švestek"],"distractors": ["šest","sedm","buchet","jablek"] }]};;;;1;2020-08-31 12:58:24
446;{"sentences": [{"sentence":"Detektiv nasadil _ _ , aby hledanou osobu našel.","translation":"","solution":["všechny","páky"],"distractors": ["ostré","rychlé","jehly","lupy"] }]};;;;1;2020-08-31 12:58:24
447;{"sentences": [{"sentence":"Konečně našla v obchodě šaty vhodné do divadla, ale pořád to nebylo to _ _ .","translation":"","solution":["pravé","ořechové"],"distractors": ["správné","opravdové","tvarohové","makové"] }]};;;;1;2020-08-31 12:58:24
448;{"sentences": [{"sentence":"Jindra si neváhal ve škole sednout do první lavice, protože pod _ bývá _ tma.","translation":"","solution":["svícnem","největší"],"distractors": ["svíčkou","lampou","nejtemnější","nejmenší"] }]};;;;1;2020-08-31 12:58:24
449;{"sentences": [{"sentence":"Andrea dlouho chodila kolem _ _ , až se nakonec odhodlala požádat nás přímo o pomoc.","translation":"","solution":["horké","kaše"],"distractors": ["žhavé","vroucí","lávy","polévky"] }]};;;;1;2020-08-31 12:58:24
450;{"sentences": [{"sentence":"Malý Otakar se narodil se stříbrnou _ v _ , díky svému původu a bohatství měl dveře všude otevřené.","translation":"","solution":["lžičkou","puse"],"distractors": ["naušnicí","stoličkou","uchu","nose"] }]};;;;1;2020-08-31 12:58:25
451;{"sentences": [{"sentence":"Když šel v noci lesem domů, měl _ v _ .","translation":"","solution":["srdce","kalhotách"],"distractors": ["žaludek","mozek","kapse","botě"] }]};;;;1;2020-08-31 12:58:25
452;{"sentences": [{"sentence":"Neplač nad _ _ , stejně s tím už nic nenanděláš.","translation":"","solution":["rozlitým","mlékem"],"distractors": ["zkaženým","zkyslým","pivem","lektvarem"] }]};;;;1;2020-08-31 12:58:25
453;{"sentences": [{"sentence":"Poté, co se na jejich lumpárny přišlo a byli potrestání, _ kluci chvíli _ .","translation":"","solution":["sekali","latinu"],"distractors": ["studovali","poslouchali","ruštinu","češtinu"] }]};;;;1;2020-08-31 12:58:25
454;{"sentences": [{"sentence":"Nenápadný hráč tenisu začal _ _ a předvedl, že si nenechá nic líbit.","translation":"","solution":["vystrkovat","drápky"],"distractors": ["vytahovat","cenit","obočí","zoubky"] }]};;;;1;2020-08-31 12:58:25
455;{"sentences": [{"sentence":"U zkoušení _ Jirka z _ , vůbec nic o tématu nevěděl jistě.","translation":"","solution":["vařil","vody"],"distractors": ["stavěl","bral","hlavy","kaše"] }]};;;;1;2020-08-31 12:58:26
456;{"sentences": [{"sentence":"Vláda _ čerta _ , přehradou chce sice bránit záplavám, ale přitom sama nechá zaplavit část obce.","translation":"","solution":["vyhání","ďáblem"],"distractors": ["straší","podporuje","andělem","Luciferem"] }]};;;;1;2020-08-31 12:58:26
457;{"sentences": [{"sentence":"V práci soukromě chatoval a nedělal, co měl, tak _ _ .","translation":"","solution":["dostal","padáka"],"distractors": ["obdržel","vyzkoušel","deštník","clonu"] }]};;;;1;2020-08-31 12:58:26
458;{"sentences": [{"sentence":"Kauza důchodce zatčeného na letišti v Limě při pašování kokainu je _ _ . Bylo to úplně jinak.","translation":"","solution":["novinářská","kachna"],"distractors": ["poplašná","falešná","husa","labuť"] }]};;;;1;2020-08-31 12:58:26
459;{"sentences": [{"sentence":"Nizozemská banka loni zaplatila 775 milionů eur za to, že umožnila zločincům _ _ peníze skrz své účty.","translation":"","solution":["prát","špinavé"],"distractors": ["mýt","čistit","falešné","poničené"] }]};;;;1;2020-08-31 12:58:26
460;{"sentences": [{"sentence":"Rodiče svou _ _ Ondru dusili: přílišně ho opečovávali a tolerovali jeho prohřešky nebo špatné chování.","translation":"","solution":["opičí","láskou"],"distractors": ["psí","kočičí","péčí","výchovou"] }]};;;;1;2020-08-31 12:58:27
461;{"sentences": [{"sentence":"Pan Lesák se držel vždy v pozadí, ale bylo jasné, že všichni se rozhodují podle jeho vůle: byl takovou _ _ .","translation":"","solution":["šedou","eminencí"],"distractors": ["bílou","černou","excelencí","magnificencí"] }]};;;;1;2020-08-31 12:58:27
462;{"sentences": [{"sentence":"Lukášův argument mi nasadil _ do _ . Už jsem si nebyl tak pevně jistý, že jsem se rozhodl dobře.","translation":"","solution":["brouka","hlavy"],"distractors": ["brambory","salát","mozku","truhlíku"] }]};;;;1;2020-08-31 12:58:27
463;{"sentences": [{"sentence":"_ _ je v tom, že člověk, který chce zhubnout, nesmí přestat jíst úplně, jen snížit příjem a zvýšit výdej.","translation":"","solution":["Zakopaný", "pes"],"distractors": ["Ztracený","Hledaný","kůň","poklad"] }]};;;;1;2020-08-31 12:58:27
464;{"sentences": [{"sentence":"Napoleon Bonaparte nebyl loajální ke svému vojsku: když mu začalo _ do _ , vždycky ho opustil.","translation":"","solution":["téct","bot"],"distractors": ["pršet","foukat","vlasů","kalhot"] }]};;;;1;2020-08-31 12:58:27
465;{"sentences": [{"sentence":"Špatná komunikace lékaře s pacientem je _ _ českého zdravotnictví.","translation":"","solution":["Achillovou","patou"],"distractors": ["Dionýsovou","Athéninou","rukou","nohou"] }]};;;;1;2020-08-31 12:58:28
466;{"sentences": [{"sentence":"Karla nechtěla jít do školy, tak jsme hledali, v čem je _ _ . Nakonec se ukázalo, že se bojí ohlášeného testu.","translation":"","solution":["jádro","pudla"],"distractors": ["srdce","střed","jablka","světa"] }]};;;;1;2020-08-31 12:58:28
467;{"sentences": [{"sentence":"Nebojte se, že byste se ve fakultních nemocnicích stali _ _ , na kterém studenti sami něco zkouší.","translation":"","solution":["pokusným","králíkem"],"distractors": ["testovacím","zabitým","morčetem","zajícem"] }]};;;;1;2020-08-31 12:58:28
468;{"sentences": [{"sentence":"Nakonec jsme na výletě zabili dvě _ jednou _ – prozkoumali jsme historii města a koupili dárek pro dědu.","translation":"","solution":["mouchy","ranou"],"distractors": ["vlaštovky","klíšťata","plácačkou","sekyrou"] }]};;;;1;2020-08-31 12:58:28
469;{"sentences": [{"sentence":"Anděla ráda dělá z _ _ : z úplné drobnosti dokáže udělat nebetyčný problém.","translation":"","solution":["komára","velblouda"],"distractors": ["blechy","mšice","hyenu","koně"] }]};;;;1;2020-08-31 12:58:28
470;{"sentences": [{"sentence":"Po celém týdnu bývám v pátek unavený, proto chodívám _ se _ .","translation":"","solution":["spát","slepicemi"],"distractors": ["jíst","sedávat","prasaty","štěňaty"] }]};;;;1;2020-08-31 12:58:29
471;{"sentences": [{"sentence":"Pod palbou učitelčiných zvídavých otázek začala Lenka poněkud ztrácet _ _ pod nohama.","translation":"","solution":["pevnou","půdu"],"distractors": ["měkkou","bahnitou","podlahu","cestu"] }]};;;;1;2020-08-31 12:58:29
472;{"sentences": [{"sentence":"Neházej _ do _ , jednou se ti tu skladbu podaří zahrát na piáno bez chyby.","translation":"","solution":["flintu","žita"],"distractors": ["rozum","oči","hrsti","příkopu"] }]};;;;1;2020-08-31 12:58:29
473;{"sentences": [{"sentence":"Když mě _ _ , dám si místo čokolády mandarinku nebo hrst oříšků.","translation":"","solution":["honí","mlsná"],"distractors": ["pronásleduje","obtěžuje","chuť","slina"] }]};;;;1;2020-08-31 12:58:29
474;{"sentences": [{"sentence":"Většina lidí by asi pamatovala na _ _ , ale Olda všechny peníze vždycky hned utratil a žil ze dne na den.","translation":"","solution":["zadní","kolečka"],"distractors": ["přední","boční","okénka","cestičky"] }]};;;;1;2020-08-31 12:58:29
475;{"sentences": [{"sentence":"Ivan si vzal _ _ finanční stránku akce, kterou jsme společně pořádali.","translation":"","solution":["na","triko"],"distractors": ["pod","za","ramena","hlavu"] }]};;;;1;2020-08-31 12:58:30
476;{"sentences": [{"sentence":"Hele, už konečně _ _ , jak k tomu došlo.","translation":"","solution":["kápni","božskou"],"distractors": ["nalej","ukaž","čistou","pupek"] }]};;;;1;2020-08-31 12:58:30
477;{"sentences": [{"sentence":"Hustopečský region má _ v _ v soutěži o vesnici roku. Jsou jím Morkůvky.","translation":"","solution":["želízko","ohni"],"distractors": ["medaili","ruku","žaludku","břiše"] }]};;;;1;2020-08-31 12:58:30
478;{"sentences": [{"sentence":"Prodejce drahých obleků usoudil, že v malém městě mu _ _ , proto přesunul svůj obchod do Olomouce.","translation":"","solution":["pšenka","nepokvete"],"distractors": ["kvítí","oves","neporoste","nedozraje"] }]};;;;1;2020-08-31 12:58:30
479;{"sentences": [{"sentence":"Zájemci o výhodný pronájem bytu si v realitní kanceláři _ _ , přicházel jeden za druhým.","translation":"","solution":["podávali","dveře"],"distractors": ["otevírali","zavírali","ruce","možnosti"] }]};;;;1;2020-08-31 12:58:30
480;{"sentences": [{"sentence":"Policisty dříve pronásledovaný pirát silnic dnes učí řízení auta na policejní akademii. Holt udělali _ _ .","translation":"","solution":["kozla","zahradníkem"],"distractors": ["učně","čerta","mistrem","Luciferem"] }]};;;;1;2020-08-31 12:58:31
