problem,sentence,solutions,fullname,pred,certainty
636,"There's some _ between the wardrobe and the bed, we can put it there.",space,krajina-svet-2-uroven,space,3.6920207738876343
636,Hollywood is on the west _ of the United States of America.,coast,krajina-svet-2-uroven,coast,3.6920207738876343
637,The sun rises in the _ .,east,krajina-svet-2-uroven,east,4.277176320552826
637,"Look, there're no clouds in the _ .",sky,krajina-svet-2-uroven,sky,4.277176320552826
637,Do you know the _ to the café?,way,krajina-svet-2-uroven,way,4.277176320552826
637,You can't see the village because it's set in a _ .,valley,krajina-svet-2-uroven,valley,4.277176320552826
638,"Be careful, the knife is _ .",sharp,vlastnosti-predmety-2-uroven,sharp,3.9992096424102783
638,This armchair is so _ !,comfortable,vlastnosti-predmety-2-uroven,comfortable,3.9992096424102783
638,"The lake is _ , we can go ice skating.",frozen,vlastnosti-predmety-2-uroven,frozen,3.9992096424102783
638,"Yuck, don't show it to me, it's _ .",disgusting,vlastnosti-predmety-2-uroven,disgusting,3.9992096424102783
639,It's _ to wear high-waisted jeans.,fashionable,vlastnosti-predmety-2-uroven,fashionable,5.206141471862793
639,I usually buy clothes in the _ size.,medium,vlastnosti-predmety-2-uroven,medium,5.206141471862793
639,We built a new _ fence.,wooden,vlastnosti-predmety-2-uroven,wooden,5.206141471862793
639,"The chocolate mousse was so good, it was _ and creamy.",smooth,vlastnosti-predmety-2-uroven,smooth,5.206141471862793
640,"The two sisters are very different, one of them wears _ clothes, the other always wears eccentric clothes.",ordinary,vlastnosti-predmety-2-uroven,ordinary,3.9581077694892883
640,"This vase looks old, is it _ ?",valuable,vlastnosti-predmety-2-uroven,valuable,3.9581077694892883
640,Earthquakes and hurricanes are _ disasters.,natural,vlastnosti-predmety-2-uroven,natural,3.9581077694892883
640,We could drive there because the street was too _ .,narrow,vlastnosti-predmety-2-uroven,narrow,3.9581077694892883
641,The letters were so _ that I had to use a magnifying glass to read it.,tiny,vlastnosti-predmety-2-uroven,tiny,3.03298556804657
641,Oranges and footballs are _ .,round,vlastnosti-predmety-2-uroven,round,3.03298556804657
641,"I wanted to take the bus at 9 o'clock, but it was _ .",full,vlastnosti-predmety-2-uroven,full,3.03298556804657
641,"We bought a _ car, so we'd like to sell the old one.",new,vlastnosti-predmety-2-uroven,new,3.03298556804657
642,The skin on his hands was hard and _ from the cold.,rough,vlastnosti-predmety-2-uroven,rough,3.96367484331131
642,"This person doesn't exist, the profile is _ .",fake,vlastnosti-predmety-2-uroven,fake,3.96367484331131
642,The fog was really _ in the morning.,dense,vlastnosti-predmety-2-uroven,dense,3.96367484331131
642,"It was four o'clock in the morning, so the bus was _ .",empty,vlastnosti-predmety-2-uroven,empty,3.96367484331131
643,"Would you like to meet someone famous? – Not really, I like meeting _ people.",ordinary,vlastnosti-predmety-2-uroven,ordinary,3.6005486845970154
643,"I'm _ , could you please close the window?",frozen,vlastnosti-predmety-2-uroven,frozen,3.6005486845970154
643,I'm going to check out the _ café with my friends.,new,vlastnosti-predmety-2-uroven,new,3.6005486845970154
643,"You shouldn't wear this dress at work, it's quite _ .",transparent,vlastnosti-predmety-2-uroven,transparent,3.6005486845970154
644,"I need to powder my face, it's _ .",shiny,vlastnosti-predmety-2-uroven,shiny,3.953372836112976
644,Typewriters became _ when computers were invented.,obsolete,vlastnosti-predmety-2-uroven,obsolete,3.953372836112976
644,"The shop is _ , we'll buy it tomorrow.",closed,vlastnosti-predmety-2-uroven,closed,3.953372836112976
644,Eco-friendly restaurants replace plastic cutlery with _ cutlery.,wooden,vlastnosti-predmety-2-uroven,wooden,3.953372836112976
645,"I think that my grandma's attitudes are very _ , considering her age.",modern,vlastnosti-predmety-2-uroven,modern,3.7125999331474304
645,I couldn't walk next to her because the bridge was too _ .,narrow,vlastnosti-predmety-2-uroven,narrow,3.7125999331474304
645,I can't tell if this painting is _ .,valuable,vlastnosti-predmety-2-uroven,valuable,3.7125999331474304
645,They're a big family so they live in a _ house.,huge,vlastnosti-predmety-2-uroven,huge,3.7125999331474304
646,"Yuck, this messy room is _ .",disgusting,vlastnosti-predmety-2-uroven,disgusting,3.890607714653015
646,"His self-confidence is very _ , he should work on it.",low,vlastnosti-predmety-2-uroven,low,3.890607714653015
646,I can't read it. The letters are too _ .,tiny,vlastnosti-predmety-2-uroven,tiny,3.890607714653015
646,Are crop tops _ these days?,fashionable,vlastnosti-predmety-2-uroven,fashionable,3.890607714653015
647,"I need to borrow some books, is the library _ ?",open,vlastnosti-predmety-2-uroven,open,3.6535932421684265
647,Moisturizers help to keep your skin _ .,smooth,vlastnosti-predmety-2-uroven,smooth,3.6535932421684265
647,"Before you go out, put on a _ T-shirt.",clean,vlastnosti-predmety-2-uroven,clean,3.6535932421684265
647,"I can't lift this box, it's too _ .",heavy,vlastnosti-predmety-2-uroven,heavy,3.6535932421684265
648,The Pad Thai looks delicious! Can you hand me the _ ?,chopsticks,kuchyn-2-uroven,chopsticks,3.129529744386673
648,I'll cut the cake. Where is the _ ?,knife,kuchyn-2-uroven,knife,3.129529744386673
648,I won't be able to carry all of this. – You can use the _ .,tray,kuchyn-2-uroven,tray,3.129529744386673
648,Where's the _ ? There's chocolate on my mouth.,napkin,kuchyn-2-uroven,napkin,3.129529744386673
649,We need to preheat the _ before we put the cake in.,oven,kuchyn-2-uroven,oven,4.194926738739014
649,Where's the _ ? I'll do the potatoes.,peeler,kuchyn-2-uroven,peeler,4.194926738739014
649,I'll have milk. Could you pour me some into a _ ?,glass,kuchyn-2-uroven,glass,4.194926738739014
649,Could you please dry the dishes? The _ is over there.,tea towel,kuchyn-2-uroven,tea towel,4.194926738739014
650,Do you know how to open a can of beans without a _ ?,can opener,kuchyn-2-uroven,can opener,4.074551820755005
650,Do you think I can put frozen bread in _ ?,toaster,kuchyn-2-uroven,toaster,4.074551820755005
650,Could you hand me a _ ? I'll have a yogurt and cereals.,bowl,kuchyn-2-uroven,ladle,4.074551820755005
650,Where's the _ ? I'd like to serve the soup.,ladle,kuchyn-2-uroven,bowl,4.074551820755005
651,"People don't use plastic _ anymore, they prefer glass or steel ones.",straws,kuchyn-2-uroven,straws,4.7006776332855225
651,"I need to wash my hands, could you turn the _ on?",tap,kuchyn-2-uroven,tap,4.7006776332855225
651,"The food isn't cold at all, the _ must be broken.",fridge,kuchyn-2-uroven,fridge,4.7006776332855225
651,"We should do the dishes, the _ is full.",sink,kuchyn-2-uroven,sink,4.7006776332855225
652,First heat some oil in a _ .,frying pan,kuchyn-2-uroven,frying pan,5.067642033100128
652,"Thai food is eaten with a _ , not chopsticks.",spoon,kuchyn-2-uroven,spoon,5.067642033100128
652,Where are the _ ? I need to weigh the flour.,scales,kuchyn-2-uroven,scales,5.067642033100128
652,Put the dish in the _ and it'll only take five minutes.,microwave,kuchyn-2-uroven,microwave,5.067642033100128
653,We replaced our gas _ with an electric one.,cooker,kuchyn-2-uroven,cooker,6.550837934017181
653,"Be careful, the baking tray is very hot, use the _ .",oven glove,kuchyn-2-uroven,oven glove,6.550837934017181
653,Do you want a _ of coffee?,cup,kuchyn-2-uroven,cup,6.550837934017181
653,"I'm craving mashed potatoes, but we haven't got a _ .",potato masher,kuchyn-2-uroven,potato masher,6.550837934017181
654,Fill a large _ with salted water and bring it to the boil.,pot,kuchyn-2-uroven,pot,3.1262875497341156
654,"There are no plates in the cupboard, could you unload the _ ?",dishwasher,kuchyn-2-uroven,dishwasher,3.1262875497341156
654,A _ is a kitchen utensil with a lot of holes in it for separating liquid from solid.,strainer,kuchyn-2-uroven,strainer,3.1262875497341156
654,"Could you dry the dishes? – Of course, where is the _ ?",tea towel,kuchyn-2-uroven,tea towel,3.1262875497341156
655,Why don't you drink your milkshake through a _ ?,straw,kuchyn-2-uroven,straw,3.722255825996399
655,"I will prepare the vegetables, could you hand me a knife and a _ ?",cutting board,kuchyn-2-uroven,cutting board,3.722255825996399
655,Cut the onion and put it into the _ .,frying pan,kuchyn-2-uroven,frying pan,3.722255825996399
655,"We'll have picnic in the afternoon, so the food is already in the _ .",basket,kuchyn-2-uroven,basket,3.722255825996399
656,Will you eat the noodles with a fork or _ ?,chopsticks,kuchyn-2-uroven,chopsticks,6.226676046848297
656,Let's heat the potatoes in the _ .,microwave,kuchyn-2-uroven,microwave,6.226676046848297
656,A _ is a piece of cloth used for wiping your mouth while you're eating.,napkin,kuchyn-2-uroven,napkin,6.226676046848297
656,Would you like a _ of water?,glass,kuchyn-2-uroven,glass,6.226676046848297
657,Let's put cheese on the pizza. Where is the cheese _ ?,grater,kuchyn-2-uroven,grater,3.4872637391090393
657,The waitress was carrying a _ of drinks.,tray,kuchyn-2-uroven,tray,3.4872637391090393
657,"There's still a lot of food on your _ , aren't you hungry?",plate,kuchyn-2-uroven,plate,3.4872637391090393
657,I can't find my favourite bowl. Do you know where it is? – I think it's in the _ .,sink,kuchyn-2-uroven,sink,3.4872637391090393
658,I need to blow my nose. Have you got a _ ?,handkerchief,obleceni-moda-3,handkerchief,4.475292980670929
658,"I like this kind of events because I like men in suits, especially when they wear a _ .",bow tie,obleceni-moda-3,bow tie,4.475292980670929
658,"I recommend taking a _ to the mountains, it's usually really windy there.",windbreaker,obleceni-moda-3,windbreaker,4.475292980670929
658,I usually use a _ to keep my hair out of my face.,headband,obleceni-moda-3,headband,4.475292980670929
659,"I don't like clothes with _ , I feel like I can't breathe.",collars,obleceni-moda-3,collars,5.081930458545685
659,She was wearing a denim skirt and black _ .,stockings,obleceni-moda-3,stockings,5.081930458545685
659,"I prefer gloves over _ , otherwise I can't grab anything.",mittens,obleceni-moda-3,mittens,5.081930458545685
659,I really like the _ at hotels because they are so soft!,bathrobes,obleceni-moda-3,bathrobes,5.081930458545685
660,"You should put some shoes on, where are your _ ?",slippers,obleceni-moda-3,slippers,4.5987547636032104
660,I prefer jackets with _ because you can put it on when it's raining.,hoods,obleceni-moda-3,hoods,4.5987547636032104
660,You should always wear _ when seeing a doctor.,underpants,obleceni-moda-3,underpants,4.5987547636032104
660,Do you like my new _ ? They go well with the silver necklace.,earrings,obleceni-moda-3,earrings,4.5987547636032104
661,"I don't like when people wear _ , I prefer their natural hair.",wigs,obleceni-moda-3,wigs,5.104666709899902
661,I change the bed _ every Sunday.,linens,obleceni-moda-3,linens,5.104666709899902
661,The woman was wearing a red dress and black _ .,stockings,obleceni-moda-3,stockings,5.104666709899902
661,"You shouldn't wear _ in the theatre, it's inappropriate.",sneakers,obleceni-moda-3,sneakers,5.104666709899902
662,"Oh no, I've got a hole in my _ .",tights,obleceni-moda-3,pants,4.9094065725803375
662,We should buy new _ . These aren't as soft anymore.,bathrobes,obleceni-moda-3,bathrobes,4.9094065725803375
662,Do you prefer wearing skirts or _ ?,pants,obleceni-moda-3,tights,4.9094065725803375
662,"Could you take the keys? – Actually, I can't. I haven't got any _ .",pockets,obleceni-moda-3,pockets,4.9094065725803375
663,The woman wanted her husband to explain the lipstick on his _ .,collar,obleceni-moda-3,collar,3.683073043823242
663,It doesn't look good to wear a _ jacket and jeans at the same time.,denim,obleceni-moda-3,denim,3.683073043823242
663,I only wear shirts made of _ otherwise I sweat a lot.,cotton,obleceni-moda-3,cotton,3.683073043823242
663,Could you please lend me some money? I lost my _ .,wallet,obleceni-moda-3,wallet,3.683073043823242
664,I don't mind wearing _ even though my boyfriend is smaller than me.,heels,obleceni-moda-3,heels,5.637531518936157
664,I never wear long _ in the summer.,sleeves,obleceni-moda-3,sleeves,5.637531518936157
664,I always sleep in my _ .,pyjamas,obleceni-moda-3,pyjamas,5.637531518936157
664,"Tie up your _ , otherwise you'll fall down.",shoelaces,obleceni-moda-3,shoelaces,5.637531518936157
665,"It's cold outside, you should put on a _ .",scarf,obleceni-moda-3,scarf,3.9347118735313416
665,I've heard that a _ dress is coming back into fashion.,velvet,obleceni-moda-3,velvet,3.9347118735313416
665,The groom took off his jacket but kept on the _ .,waistcoat,obleceni-moda-3,waistcoat,3.9347118735313416
665,I can't believe how many things you can put into your _ .,handbag,obleceni-moda-3,handbag,3.9347118735313416
666,I think that a black shirt with white _ is a classic.,cuffs,obleceni-moda-3,cuffs,3.30077588558197
666,"It's raining. If you want to go to the forest, you should put on your _ .",boots,obleceni-moda-3,boots,3.30077588558197
666,"The floor is wet, put on your _ .",slippers,obleceni-moda-3,slippers,3.30077588558197
666,"Be careful, if you pull your skirt even higher, everyone will see your _ .",panties,obleceni-moda-3,panties,3.30077588558197
667,"I never forget to pack my _ when we go to the mountains, it comes handy every time.",anorak,obleceni-moda-3,anorak,3.215321660041809
667,Put on your grey _ cardigan - it'll be nice and warm.,wool,obleceni-moda-3,wool,3.215321660041809
667,"I don't like wearing a _ , I always feel like choking.",bow tie,obleceni-moda-3,bow tie,3.215321660041809
668,"She always wears beautiful jewellery, the other day she wore a beautiful silver _ around her neck.",necklace,obleceni-moda-3,necklace,2.351983994245529
668,She only wears bobble hats that matches her _ .,scarf,obleceni-moda-3,scarf,2.351983994245529
668,"Every time I wear the _ dress, all my friends touch it because it's so soft!",velvet,obleceni-moda-3,velvet,2.351983994245529
668,"My pants keep falling, I need to start wearing a _ .",belt,obleceni-moda-3,belt,2.351983994245529
669,"When I'm tired after the week, I'm able to wear my _ all weekend.",pyjamas,obleceni-moda-3,pyjamas,4.7490323185920715
669,She usually wears sportswear and _ .,sneakers,obleceni-moda-3,sneakers,4.7490323185920715
669,"Tie up your _ Ivo, otherwise you'll fall down.",shoelaces,obleceni-moda-3,shoelaces,4.7490323185920715
669,You'd better roll your _ up or you'll get them dirty.,sleeves,obleceni-moda-3,sleeves,4.7490323185920715
