problem,solutions_agg,sentence,level,topic,fullname,solutions,pred
573,"['carpet', 'bedroom', 'pillow', 'address']",What's his _ ? I would like to send him a postcard.,2,dum-casti-domu,dum-casti-domu-2-uroven,address,address
574,"['entrances', 'soup plates', 'vases', 'armchairs']",There are two _ - one at the front and one around the back.,2,dum-casti-domu,dum-casti-domu-2-uroven,entrances,entrances
574,"['entrances', 'soup plates', 'vases', 'armchairs']","How many _ have you got? – We've got six, there are always six in the set.",2,dum-casti-domu,dum-casti-domu-2-uroven,soup plates,entrances
574,"['entrances', 'soup plates', 'vases', 'armchairs']",We bought some new _ because I always break one when putting the flowers in.,2,dum-casti-domu,dum-casti-domu-2-uroven,vases,vases
574,"['entrances', 'soup plates', 'vases', 'armchairs']","My grandparents haven't got any sofa, but they've got two _ , they think they are more comfortable to sit in.",2,dum-casti-domu,dum-casti-domu-2-uroven,armchairs,armchairs
575,"['step', 'chimney', 'dining room', 'cooker']",I asked them to leave the parcel on the front _ .,2,dum-casti-domu,dum-casti-domu-2-uroven,step,step
575,"['step', 'chimney', 'dining room', 'cooker']",Santa Claus gets to houses through the _ .,2,dum-casti-domu,dum-casti-domu-2-uroven,chimney,step
575,"['step', 'chimney', 'dining room', 'cooker']","My husband brought me my breakfast to bed, so we aren't eating in the _ .",2,dum-casti-domu,dum-casti-domu-2-uroven,dining room,dining room
575,"['step', 'chimney', 'dining room', 'cooker']",We've got an electric _ .,2,dum-casti-domu,dum-casti-domu-2-uroven,cooker,cooker
576,"['toothbrush', 'ceiling', 'staircase', 'living room']","I can't brush my teeth, I forgot my _ .",2,dum-casti-domu,dum-casti-domu-2-uroven,toothbrush,toothbrush
576,"['toothbrush', 'ceiling', 'staircase', 'living room']",Can you reach the _ ? I would like you to sweep the spider web away.,2,dum-casti-domu,dum-casti-domu-2-uroven,ceiling,ceiling
576,"['toothbrush', 'ceiling', 'staircase', 'living room']",The _ is very old. It squeaks when you step on it.,2,dum-casti-domu,dum-casti-domu-2-uroven,staircase,ceiling
576,"['toothbrush', 'ceiling', 'staircase', 'living room']",We bought a new sofa for the _ .,2,dum-casti-domu,dum-casti-domu-2-uroven,living room,living room
577,"['theatre', 'building', 'city centre', 'bookshop']","Let's go to the _ , I would like to see the new play.",2,mesto,mesto-2-uroven,theatre,theatre
577,"['theatre', 'building', 'city centre', 'bookshop']",Can you see the tall _ ? That's the bank.,2,mesto,mesto-2-uroven,building,building
577,"['theatre', 'building', 'city centre', 'bookshop']",We went to the _ because we wanted to eat out.,2,mesto,mesto-2-uroven,city centre,theatre
577,"['theatre', 'building', 'city centre', 'bookshop']",I need to find a _ because I would like to buy the new book by Dan Brown.,2,mesto,mesto-2-uroven,bookshop,bookshop
578,"['tourist information', 'bus stop', 'roundabout', 'church']","We wanted to see the nicest places in the city, so we went to the _ to find out.",2,mesto,mesto-2-uroven,tourist information,church
578,"['tourist information', 'bus stop', 'roundabout', 'church']",I was waiting at the _ when I saw your car.,2,mesto,mesto-2-uroven,bus stop,bus stop
578,"['tourist information', 'bus stop', 'roundabout', 'church']","Go straight on, turn left and take the third turning at the _ .",2,mesto,mesto-2-uroven,roundabout,church
578,"['tourist information', 'bus stop', 'roundabout', 'church']",We go to _ every Sunday.,2,mesto,mesto-2-uroven,church,church
579,"['flat', 'neighbourhood', 'playground', 'gallery']",We live in a small _ .,2,mesto,mesto-2-uroven,flat,flat
579,"['flat', 'neighbourhood', 'playground', 'gallery']",I'm glad we bought this house because now we live in a friendly _ .,2,mesto,mesto-2-uroven,neighbourhood,neighbourhood
579,"['flat', 'neighbourhood', 'playground', 'gallery']",The kids are having fun at the _ .,2,mesto,mesto-2-uroven,playground,playground
579,"['flat', 'neighbourhood', 'playground', 'gallery']",I would like to see some art today. Let's go to the _ .,2,mesto,mesto-2-uroven,gallery,gallery
580,"['airport', 'city', 'market', 'lift']",The plane takes off at 10 o'clock. Let's meet at 8 o'clock at the _ .,2,mesto,mesto-2-uroven,airport,airport
580,"['airport', 'city', 'market', 'lift']",Olomouc is a _ in Moravia.,2,mesto,mesto-2-uroven,city,city
580,"['airport', 'city', 'market', 'lift']",Fruit and vegetables are much fresher at the _ than in the supermarket.,2,mesto,mesto-2-uroven,market,market
580,"['airport', 'city', 'market', 'lift']","I don't want to climb the stairs, let's take the _ .",2,mesto,mesto-2-uroven,lift,lift
581,"['office', 'entrance', 'road', 'department store']",Does your dad work outside or in an _ ?,2,mesto,mesto-2-uroven,office,office
581,"['office', 'entrance', 'road', 'department store']",Where is the _ to the cinema?,2,mesto,mesto-2-uroven,entrance,entrance
581,"['office', 'entrance', 'road', 'department store']",There's a coffee shop on the other side of the _ .,2,mesto,mesto-2-uroven,road,road
581,"['office', 'entrance', 'road', 'department store']",I need to buy a new skirt and some T-shirts. – Let's go to the _ then.,2,mesto,mesto-2-uroven,department store,department store
582,"['petrol station', 'bridge', 'gym', 'corner']","We should find a _ , we're running out of petrol.",2,mesto,mesto-2-uroven,petrol station,petrol station
582,"['petrol station', 'bridge', 'gym', 'corner']","The park is on the other side of the river, we need to cross the _ .",2,mesto,mesto-2-uroven,bridge,bridge
582,"['petrol station', 'bridge', 'gym', 'corner']","I want to get stronger, so I go to the _ three times a week.",2,mesto,mesto-2-uroven,gym,gym
582,"['petrol station', 'bridge', 'gym', 'corner']",Our friends live just around the _ - so we see them all the time.,2,mesto,mesto-2-uroven,corner,corner
583,"['square', 'station', 'office', 'corner']",There was a Christmas market in the town _ .,2,mesto,mesto-2-uroven,square,square
583,"['square', 'station', 'office', 'corner']",Could you pick me up from the _ ? The train arrives at 3 o'clock.,2,mesto,mesto-2-uroven,station,station
583,"['square', 'station', 'office', 'corner']","When can I call you? – I'll come to my _ at 9 o'clock, so you can call me at half past nine.",2,mesto,mesto-2-uroven,office,office
583,"['square', 'station', 'office', 'corner']","There's a post-box on the _ of Dlouhá and Masarykova, let's meet there.",2,mesto,mesto-2-uroven,corner,corner
584,"['bus stop', 'castle', 'flat', 'road']","The bus leaves at eight past seven, let's meet at 7 o'clock at the _ .",2,mesto,mesto-2-uroven,bus stop,bus stop
584,"['bus stop', 'castle', 'flat', 'road']",We visited an ancient _ .,2,mesto,mesto-2-uroven,castle,castle
584,"['bus stop', 'castle', 'flat', 'road']","I don't want to live in a _ anymore, I want a big garden.",2,mesto,mesto-2-uroven,flat,flat
584,"['bus stop', 'castle', 'flat', 'road']",There is too much noise at night because we live by the _ .,2,mesto,mesto-2-uroven,road,road
585,"['feed', 'plant', 'rent', 'light']",Could you _ the dog?,2,cin-domacnost,cin-domacnost-2-uroven,feed,feed
585,"['feed', 'plant', 'rent', 'light']",I would like to _ these flowers in the garden.,2,cin-domacnost,cin-domacnost-2-uroven,plant,plant
585,"['feed', 'plant', 'rent', 'light']",I want to _ a flat in Prague.,2,cin-domacnost,cin-domacnost-2-uroven,rent,rent
585,"['feed', 'plant', 'rent', 'light']",It's very cold in here – should I _ a fire?,2,cin-domacnost,cin-domacnost-2-uroven,light,light
586,"['lock', 'pack', 'slice', 'bake']",Did you _ the door?,2,cin-domacnost,cin-domacnost-2-uroven,lock,lock
586,"['lock', 'pack', 'slice', 'bake']",I have to _ my suitcase for the weekend.,2,cin-domacnost,cin-domacnost-2-uroven,pack,pack
586,"['lock', 'pack', 'slice', 'bake']",Could you _ the pizza?,2,cin-domacnost,cin-domacnost-2-uroven,slice,bake
586,"['lock', 'pack', 'slice', 'bake']",Did you _ the cake?,2,cin-domacnost,cin-domacnost-2-uroven,bake,bake
587,"['pour', 'sew', 'bloom', 'store']",Can you _ the milk into the bowl?,2,cin-domacnost,cin-domacnost-2-uroven,pour,pour
587,"['pour', 'sew', 'bloom', 'store']",Did your mum _ this dress?,2,cin-domacnost,cin-domacnost-2-uroven,sew,sew
587,"['pour', 'sew', 'bloom', 'store']",These flowers should _ all through the summer.,2,cin-domacnost,cin-domacnost-2-uroven,bloom,bloom
587,"['pour', 'sew', 'bloom', 'store']",Where do you _ jackets in the summer?,2,cin-domacnost,cin-domacnost-2-uroven,store,store
588,"['squeeze', 'feed', 'stir', 'iron']",Could you cut the lemon in half and _ the juice into the bowl?,2,cin-domacnost,cin-domacnost-2-uroven,squeeze,squeeze
588,"['squeeze', 'feed', 'stir', 'iron']",How often do you _ your cats?,2,cin-domacnost,cin-domacnost-2-uroven,feed,feed
588,"['squeeze', 'feed', 'stir', 'iron']",Could you _ the sauce?,2,cin-domacnost,cin-domacnost-2-uroven,stir,stir
588,"['squeeze', 'feed', 'stir', 'iron']",How long does it take you to _ a shirt?,2,cin-domacnost,cin-domacnost-2-uroven,iron,iron
589,"['cool', 'season', 'hang', 'chop']",The cake needs to _ before we eat it.,2,cin-domacnost,cin-domacnost-2-uroven,cool,cool
589,"['cool', 'season', 'hang', 'chop']",Could you _ the lamb with garlic?,2,cin-domacnost,cin-domacnost-2-uroven,season,season
589,"['cool', 'season', 'hang', 'chop']",I will _ your coat on the rack over there.,2,cin-domacnost,cin-domacnost-2-uroven,hang,hang
589,"['cool', 'season', 'hang', 'chop']",Could you _ the onions and the carrots?,2,cin-domacnost,cin-domacnost-2-uroven,chop,chop
590,"['shake', 'own', 'simmer', 'wear']","Ivo, turn the bottle upside down and _ it.",2,cin-domacnost,cin-domacnost-2-uroven,shake,shake
590,"['shake', 'own', 'simmer', 'wear']","Do you _ this house? – No, we rent it.",2,cin-domacnost,cin-domacnost-2-uroven,own,own
590,"['shake', 'own', 'simmer', 'wear']",Leave the vegetables to _ for a few minutes.,2,cin-domacnost,cin-domacnost-2-uroven,simmer,simmer
590,"['shake', 'own', 'simmer', 'wear']",Do you _ skirts every day?,2,cin-domacnost,cin-domacnost-2-uroven,wear,wear
591,"['rented', 'soaked', 'watered', 'sliced']",The old man _ me his spare bedroom for £150 a week.,2,cin-domacnost,cin-domacnost-2-uroven,rented,rented
591,"['rented', 'soaked', 'watered', 'sliced']",We had left the window open so the rain _ the carpet.,2,cin-domacnost,cin-domacnost-2-uroven,soaked,soaked
591,"['rented', 'soaked', 'watered', 'sliced']","I _ the flowers yesterday, you don't have to do it.",2,cin-domacnost,cin-domacnost-2-uroven,watered,watered
591,"['rented', 'soaked', 'watered', 'sliced']",She _ the mushrooms thinly.,2,cin-domacnost,cin-domacnost-2-uroven,sliced,sliced
592,"['plant', 'season', 'add', 'bake']",I would like to _ a new tree in the garden.,2,cin-domacnost,cin-domacnost-2-uroven,plant,plant
592,"['plant', 'season', 'add', 'bake']","Oto, _ the meat well with salt and pepper.",2,cin-domacnost,cin-domacnost-2-uroven,season,season
592,"['plant', 'season', 'add', 'bake']",Mix the flower with sugar and _ three eggs.,2,cin-domacnost,cin-domacnost-2-uroven,add,add
592,"['plant', 'season', 'add', 'bake']",I will _ some cupcakes tomorrow.,2,cin-domacnost,cin-domacnost-2-uroven,bake,bake
593,"['eyes', 'legs', 'hands']","He's sleeping, his _ are closed.",1,casti-tela,casti-tela-1-uroven,eyes,eyes
593,"['eyes', 'legs', 'hands']","He can run fast, he's got long _ .",1,casti-tela,casti-tela-1-uroven,legs,legs
593,"['eyes', 'legs', 'hands']",The children are holding _ .,1,casti-tela,casti-tela-1-uroven,hands,hands
594,"['mouth', 'blood', 'arm']",He put pizza in his _ .,1,casti-tela,casti-tela-1-uroven,mouth,mouth
594,"['mouth', 'blood', 'arm']","Look, there's red _ on the floor!",1,casti-tela,casti-tela-1-uroven,blood,blood
594,"['mouth', 'blood', 'arm']","He can't write, his _ is broken.",1,casti-tela,casti-tela-1-uroven,arm,arm
595,"['skin', 'neck', 'hair']",Babies have got soft _ .,1,casti-tela,casti-tela-1-uroven,skin,skin
595,"['skin', 'neck', 'hair']",She's wearing a necklace around her _ .,1,casti-tela,casti-tela-1-uroven,neck,neck
595,"['skin', 'neck', 'hair']",She's got blond _ .,1,casti-tela,casti-tela-1-uroven,hair,hair
596,"['body', 'face', 'teeth']",He's got a fat _ but thin legs.,1,casti-tela,casti-tela-1-uroven,body,body
596,"['body', 'face', 'teeth']",She's got a beautiful _ .,1,casti-tela,casti-tela-1-uroven,face,face
596,"['body', 'face', 'teeth']",I brush my _ every morning.,1,casti-tela,casti-tela-1-uroven,teeth,teeth
597,"['tail', 'brain', 'knee']",The dog has got a long _ .,1,casti-tela,casti-tela-1-uroven,tail,tail
597,"['tail', 'brain', 'knee']",It's very easy - use your _ !,1,casti-tela,casti-tela-1-uroven,brain,brain
597,"['tail', 'brain', 'knee']",My right _ hurts.,1,casti-tela,casti-tela-1-uroven,knee,knee
598,"['head', 'arm', 'hair']",Put the cap on your _ .,1,casti-tela,casti-tela-1-uroven,head,head
598,"['head', 'arm', 'hair']",My left _ is broken.,1,casti-tela,casti-tela-1-uroven,arm,arm
598,"['head', 'arm', 'hair']",Klára's got long _ !,1,casti-tela,casti-tela-1-uroven,hair,hair
600,"['hands', 'fingers', 'eyes']",Clap your _ !,1,casti-tela,casti-tela-1-uroven,hands,hands
600,"['hands', 'fingers', 'eyes']",How many _ have you got? – Ten.,1,casti-tela,casti-tela-1-uroven,fingers,fingers
600,"['hands', 'fingers', 'eyes']",Milan's got blue _ .,1,casti-tela,casti-tela-1-uroven,eyes,eyes
601,"['nails', 'lips', 'eyes']",Stop biting your _ !,1,casti-tela,casti-tela-1-uroven,nails,nails
601,"['nails', 'lips', 'eyes']",He kissed me on the _ .,1,casti-tela,casti-tela-1-uroven,lips,lips
601,"['nails', 'lips', 'eyes']",Matylda's got blue _ .,1,casti-tela,casti-tela-1-uroven,eyes,eyes
602,"['face', 'neck', 'heart']",I can see from his _ that he's happy.,1,casti-tela,casti-tela-1-uroven,face,face
602,"['face', 'neck', 'heart']",Lucka is wearing a big necklace on her _ .,1,casti-tela,casti-tela-1-uroven,neck,neck
602,"['face', 'neck', 'heart']",Her ex-boyfriend broke her _ .,1,casti-tela,casti-tela-1-uroven,heart,heart
603,"['blood', 'body', 'stomach']",The police are coming because there's _ on the floor.,1,casti-tela,casti-tela-1-uroven,blood,blood
603,"['blood', 'body', 'stomach']",A good diet helps to keep your _ healthy.,1,casti-tela,casti-tela-1-uroven,body,body
603,"['blood', 'body', 'stomach']",My _ is rumbling because I'm hungry!,1,casti-tela,casti-tela-1-uroven,stomach,stomach
604,"['bone', 'finger', 'feet']",The dog has got a _ in his mouth.,1,casti-tela,casti-tela-1-uroven,bone,bone
604,"['bone', 'finger', 'feet']",She's got a ring on her _ .,1,casti-tela,casti-tela-1-uroven,finger,finger
604,"['bone', 'finger', 'feet']","He's got big _ , so he has to buy big shoes.",1,casti-tela,casti-tela-1-uroven,feet,feet
605,"['head', 'foot', 'mouth']",Put the hat on your _ .,1,casti-tela,casti-tela-1-uroven,head,head
605,"['head', 'foot', 'mouth']","We go for a walk every Saturday, but today we are staying at home because my left _ hurts.",1,casti-tela,casti-tela-1-uroven,foot,foot
605,"['head', 'foot', 'mouth']",Open your _ and taste this ice-cream.,1,casti-tela,casti-tela-1-uroven,mouth,mouth
606,"['ears', 'teeth', 'fingers']","I can't hear you, there's water in my _ .",1,casti-tela,casti-tela-1-uroven,ears,ears
606,"['ears', 'teeth', 'fingers']",How often do you brush your _ ?,1,casti-tela,casti-tela-1-uroven,teeth,teeth
606,"['ears', 'teeth', 'fingers']",She's good at playing the piano because she's got long _ .,1,casti-tela,casti-tela-1-uroven,fingers,fingers
607,"['tongue', 'hand', 'body']","Is she licking the ice-cream? – Yes, she is. I can see her _ .",1,casti-tela,casti-tela-1-uroven,tongue,tongue
607,"['tongue', 'hand', 'body']",Her boyfriend is holding her _ .,1,casti-tela,casti-tela-1-uroven,hand,hand
607,"['tongue', 'hand', 'body']","He's got a very thin _ , but he's got strong legs and arms.",1,casti-tela,casti-tela-1-uroven,body,body
608,"['comment', 'confirm', 'interrupt', 'join']","They say you killed the woman, can you _ on it?",2,slovesa-komunikace,slovesa-komunikace-2-uroven,comment,comment
608,"['comment', 'confirm', 'interrupt', 'join']",Could you _ that you will attend the event?,2,slovesa-komunikace,slovesa-komunikace-2-uroven,confirm,confirm
608,"['comment', 'confirm', 'interrupt', 'join']",He will always _ people when they speak.,2,slovesa-komunikace,slovesa-komunikace-2-uroven,interrupt,interrupt
608,"['comment', 'confirm', 'interrupt', 'join']","We're eating out tonight, do you want to _ us?",2,slovesa-komunikace,slovesa-komunikace-2-uroven,join,join
609,"['introduced', 'apologised', 'boasted', 'offered']",Tomáš _ me to his friends.,2,slovesa-komunikace,slovesa-komunikace-2-uroven,introduced,introduced
609,"['introduced', 'apologised', 'boasted', 'offered']",My boss _ for being late.,2,slovesa-komunikace,slovesa-komunikace-2-uroven,apologised,apologised
609,"['introduced', 'apologised', 'boasted', 'offered']",They _ that they had never lost a single game.,2,slovesa-komunikace,slovesa-komunikace-2-uroven,boasted,boasted
