id;sentence;sentenceForeign;words;sound;visible;created
670;{"sentences": [{"sentence":"I'm cold, do you know where my _ is?","translation":"Je mi zima, nevíš, kde mám *svetr*?","solution":["pullover"], "distractors":[] },{"sentence":"Could you set the table for lunch, please? – Sure, but first I need to find the table _ .","translation":"Můžeš prosím prostřít stůl k obědu? – Jasně, jen musím nejdřív najít stolní *prádlo*.","solution":["linen"], "distractors":[] },{"sentence":"I shouldn't have my hair cut, now I have to wear a _ all the time.","translation":"Neměla jsem si nechat ostříhat vlasy, teď musím pořád nosit *čelenku*.","solution":["headband"], "distractors":[] },{"sentence":"I think that a _ is a good solution for people who have got a problem growing their own hair.","translation":"Myslím si, že *paruka* je dobrým řešením pro lidi, kteří mají problém s růstem jejich vlastních vlasů.","solution":["wig"], "distractors":[] }] };;;;1;2020-09-16 12:31:51
671;{"sentences": [{"sentence":"She bought a new pair of black _ .","translation":"Koupila si nové černé *punčocháče*.","solution":["tights"], "distractors":[] },{"sentence":"My grandma made me a pair of woollen _ , so now my hands are always warm.","translation":"Babička mi upletla *palčáky*, takže moje ruce jsou teď stále v teple.","solution":["mittens"], "distractors":[] },{"sentence":"He put on his bathrobe and _ .","translation":"Vzal si na sebe župan a *bačkory*.","solution":["slippers"], "distractors":[] },{"sentence":"I love when women wear high _ .","translation":"Líbí se mi, když ženy nosí vysoké *podpatky*.","solution":["heels"], "distractors":[] }] };;;;1;2020-09-16 12:31:51
672;{"sentences": [{"sentence":"The letter E comes after D in the _ .","translation":"Písmeno E je v *abecedě* po D.","solution":["alphabet"], "distractors":[] },{"sentence":"You can't go out until you've done your _ .","translation":"Nemůžeš jít ven, dokud si neuděláš *domácí úkoly*.","solution":["homework"], "distractors":[] },{"sentence":"When does your first _ start? – At 8 o'clock.","translation":"V kolik ti začíná první *hodina*? – V 8 hodin.","solution":["lesson"], "distractors":[] },{"sentence":"Can I borrow your _ ? I would like to write something down.","translation":"Můžu si půjčit tvé *pero*? – Chtěl bych si něco zapsat.","solution":["pen"], "distractors":[] }] };;;;1;2020-09-16 12:31:51
673;{"sentences": [{"sentence":"How many _ do you speak?","translation":"Kolika *jazyky* mluvíš?","solution":["languages"], "distractors":[] },{"sentence":"Can I borrow your _ ? I need to cut this sheet of paper.","translation":"Můžu si půjčit tvé *nůžky*? Potřebuji rozstřihnout tento papír.","solution":["scissors"], "distractors":[] },{"sentence":"This year, we've got longer lunch _ .","translation":"Tento rok máme delší obědové *přestávky*.","solution":["breaks"], "distractors":[] },{"sentence":"If you need to look up a word you don't understand, the _ are on the shelf.","translation":"Pokud si chcete vyhledat slovíčko, kterému nerozumíte, *slovníky* jsou na poličce.","solution":["dictionaries"], "distractors":[] }] };;;;1;2020-09-16 12:31:52
674;{"sentences": [{"sentence":"Do you _ what the capital of France is?","translation":"*Víš*, jaké je hlavní město Francie?","solution":["know"], "distractors":[] },{"sentence":"I would like to _ Spanish, it's a beautiful language.","translation":"Chtěla bych se *naučit* španělsky, je to krásný jazyk.","solution":["learn"], "distractors":[] },{"sentence":"Children learn to _ and write at primary school.","translation":"Děti se ne prvním stupni učí *číst* a psát.","solution":["read"], "distractors":[] },{"sentence":"My brother will start working because he didn't _ .","translation":"Můj bratr začal pracovat, protože se *nedostal na vysokou školu*.","solution":["get into university"], "distractors":[] }] };;;;1;2020-09-16 12:31:52
675;{"sentences": [{"sentence":"I would like to do a French _ this year.","translation":"Letos bych chtěla chodit na *kurz* francouzštiny.","solution":["course"], "distractors":[] },{"sentence":"Can I work with you today? I forgot my _ at home.","translation":"Můžu dnes pracovat s tebou? Zapomněla jsem si doma *pracovní sešit*.","solution":["workbook"], "distractors":[] },{"sentence":"If you want to draw a straight line, you should use a _ .","translation":"Jestli chceš nakreslit rovnou čáru, měl bys použít *pravítko*.","solution":["ruler"], "distractors":[] },{"sentence":"I don't really understand, can you give me an _ ?","translation":"Moc tomu nerozumím, můžeš mi dát *příklad*?","solution":["example"], "distractors":[] }] };;;;1;2020-09-16 12:31:52
676;{"sentences": [{"sentence":"Where do you go to _ ?","translation":"Kam chodíš do *školy*?","solution":["school"], "distractors":[] },{"sentence":"What's your favourite _ ?","translation":"Jaká je tvoje oblíbená *kniha*?","solution":["book"], "distractors":[] },{"sentence":"What do we need for today's art lesson? – Only a pencil and a _ .","translation":"Co potřebujeme na dnešní hodinu výtvarné výchovy? – Jen tužku a *gumu*.","solution":["rubber"], "distractors":[] },{"sentence":"Who is your _ ?","translation":"Kdo je tvůj *učitel*?","solution":["teacher"], "distractors":[] }] };;;;1;2020-09-16 12:31:53
677;{"sentences": [{"sentence":"Do you _ what we did yesterday?","translation":"*Pamatuješ si*, co jsme dělali včera?","solution":["remember"], "distractors":[] },{"sentence":"Did he pass or _ the exam?","translation":"Udělal tu zkoušku nebo *neudělal*?","solution":["fail"], "distractors":[] },{"sentence":"Tomorrow, my dad will _ me how to ride a bike.","translation":"Zítra mě táta bude *učit* jezdit na kole.","solution":["teach"], "distractors":[] },{"sentence":"Did you _ the chapter about the wizard yesterday?","translation":"*Četli* jste včera tu kapitolu o kouzelníkovi?","solution":["read"], "distractors":[] }] };;;;1;2020-09-16 12:31:53
678;{"sentences": [{"sentence":"There are 14 girls and 11 boys in our _ .","translation":"V naší *třídě* je 14 holek a 11 a kluků.","solution":["class"], "distractors":[] },{"sentence":"He's doing a class _ on insects.","translation":"Pracuje na třídním *projektu* na téma hmyz.","solution":["project"], "distractors":[] },{"sentence":"Do you prefer learning grammar or _ ?","translation":"Učíš se raději gramatiku nebo *slovní zásobu*?","solution":["vocabulary"], "distractors":[] },{"sentence":"The first lesson on the _ for Tuesday morning is biology.","translation":"V úterý ráno je první hodina v *rozvrhu* biologie.","solution":["timetable"], "distractors":[] }] };;;;1;2020-09-16 12:31:56
679;{"sentences": [{"sentence":"Let's go to the _ . I need to borrow some books.","translation":"Pojďme do *knihovny*. Potřebuji si půjčit nějaké knihy.","solution":["library"], "distractors":[] },{"sentence":"I should organize my _ better, I can never find the pen I'm looking for.","translation":"Měla bych si lépe uspořádat *pouzdro*, nikdy nemůžu najít to, co hledám.","solution":["pencil case"], "distractors":[] },{"sentence":"We went to a _ on modern art.","translation":"Šli jsme na *přednášku* o moderním umění.","solution":["lecture"], "distractors":[] },{"sentence":"Have you got a sheet of _ I could write on?","translation":"Máš *papír*, na který bych mohl psát?","solution":["paper"], "distractors":[] }] };;;;1;2020-09-16 12:31:56
680;{"sentences": [{"sentence":"I'll just go over my _ before the test.","translation":"Před testem si jen projdu své *poznámky*.","solution":["notes"], "distractors":[] },{"sentence":"How many _ are there in your class?","translation":"Kolik je ve vaší třídě *žáků*?","solution":["pupils"], "distractors":[] },{"sentence":"He studied natural _ at Masaryk University.","translation":"Studoval přírodní *vědy* na Masarykově univerzitě.","solution":["sciences"], "distractors":[] },{"sentence":"You shouldn't have many _ during the semester, otherwise you will fail the course.","translation":"Neměli byste mít během semestru mnoho *absencí*, jinak v tomto předmětu neuspějete.","solution":["absences"], "distractors":[] }] };;;;1;2020-09-16 12:31:56
681;{"sentences": [{"sentence":"There is no way to understand it, you have to _ .","translation":"Není možné tomu porozumět, musíš se to naučit *zpaměti*.","solution":["learn it by heart"], "distractors":[] },{"sentence":"He didn't behave throughout the year, so he had to _ .","translation":"Během roku se nechoval dobře, tak musel ze *školy odejít*.","solution":["leave the school"], "distractors":[] },{"sentence":"It's okay to _ , you should just learn from it.","translation":"Je v pořádku *udělat chybu*, jen se z toho musíš poučit.","solution":["make a mistake"], "distractors":[] },{"sentence":"If I _ , I'll move to Prague.","translation":"Pokud se *dostanu na vysokou školu*, přestěhuji se do Prahy.","solution":["get into university"], "distractors":[] }] };;;;1;2020-09-16 12:31:57
682;{"sentences": [{"sentence":"In Britain, the spring _ starts in January.","translation":"V Británii začíná druhý trimestr (naše *pololetí*) v lednu.","solution":["term"], "distractors":[] },{"sentence":"You need a _ to write on the blackboard.","translation":"Abys mohla psát na tabuli, tak potřebuješ *křídu*.","solution":["chalk"], "distractors":[] },{"sentence":"Are you nervous about the _ ? – No, I'm not. I revised a lot.","translation":"Jsi nervózní z té *zkoušky*? – Nejsem, hodně jsem se učil.","solution":["exam"], "distractors":[] },{"sentence":"Do you speak Spanish fluently? – No, I don't. I'm a _ .","translation":"Mluvíš španělsky plynně? – Ne, jsem *začátečník*.","solution":["beginner"], "distractors":[] }] };;;;1;2020-09-16 12:31:57
683;{"sentences": [{"sentence":"His _ of dinosaurs is exceptional.","translation":"Jeho *znalost* dinosaurů je výjimečná.","solution":["knowledge"], "distractors":[] },{"sentence":"It's important for children to get a good _ .","translation":"Je důležité, aby se dětem dostalo dobrého *vzdělání*.","solution":["education"], "distractors":[] },{"sentence":"Students at this _ don't need much help.","translation":"Studenti na této *úrovni* nepotřebují mnoho pomoci.","solution":["level"], "distractors":[] },{"sentence":"There is a good relationship between the _ and pupils at this school.","translation":"Na této škole jsou vztahy mezi *učitelským sborem* a žáky dobré.","solution":["teaching staff"], "distractors":[] }] };;;;1;2020-09-16 12:31:57
684;{"sentences": [{"sentence":"We sat an exam yesterday. We should get the _ next week.","translation":"Včera jsme dělali zkoušku. *Výsledky* bychom měli dostat příští týden.","solution":["results"], "distractors":[] },{"sentence":"How many _ have you got today?","translation":"Kolik máš dnes *hodin*?","solution":["lessons"], "distractors":[] },{"sentence":"Open your _ and write the answers.","translation":"Otevřete si *sešity* a zapište si odpovědi.","solution":["exercise books"], "distractors":[] },{"sentence":"There are many international _ at our university.","translation":"Na naší univerzitě je mnoho zahraničních *studentů*.","solution":["students"], "distractors":[] }] };;;;1;2020-09-16 12:32:00
685;{"sentences": [{"sentence":"Where do you go to _ ?","translation":"Kam chodíš do *školy*?","solution":["school"], "distractors":[] },{"sentence":"Do you know that _ is the study of teaching?","translation":"Víš, že je *pedagogika* věda, která se zabývá studiem vyučování.","solution":["pedagogy"], "distractors":[] },{"sentence":"Open your _ and go to page 54.","translation":"Otevři si *pracovní sešit* na straně 54.","solution":["workbook"], "distractors":[] },{"sentence":"You need a chalk to write on the _ .","translation":"Abys mohla psát na *tabuli*, tak potřebuješ křídu.","solution":["blackboard"], "distractors":[] }] };;;;1;2020-09-16 12:32:00
686;{"sentences": [{"sentence":"Babička by Božena Němcová is a classic of Czech _ .","translation":"Babička od Boženy Němcové je klasikou české *literatury*.","solution":["literature"], "distractors":[] },{"sentence":"He's got a _ in business studies.","translation":"Má *diplom* z oboru podnikání.","solution":["diploma"], "distractors":[] },{"sentence":"The exam that you sit to be accepted to a school is called _ .","translation":"Zkouška, kterou děláš, abys byl přijat na školu se nazývá *přijímací zkouška*.","solution":["entrance exam"], "distractors":[] },{"sentence":"Every week our English teacher gives us a list of _ to learn.","translation":"Náš učitel angličtiny nám dává každý týden seznam *slovíček*, která se máme naučit.","solution":["vocabulary"], "distractors":[] }] };;;;1;2020-09-16 12:32:01
